Sample in Buffer	Sample in Window	counter17	counter16	counter15	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	pufout	mux1_out	clockcounter_out
4064	4064	CE8	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	49F	C80	C00	C71	000	000	0	0	000	
4065	4065	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8D	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
4066	4066	CE7	C90	C9E	CB8	CB0	CC0	CB6	D00	C8A	C6D	06E	4A0	C80	C00	C6F	000	000	0	0	000	
4067	4067	CE7	C91	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
4068	4068	CE7	C91	C9F	CB9	CB2	CC0	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4069	4069	CE8	C91	C9E	CB9	CB1	CC1	CB4	D01	C8B	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
4070	4070	CE7	C90	C9E	CB9	CB1	CC0	CB3	D00	C8B	C6E	430	49F	C80	C00	C6F	000	000	0	0	000	
4071	4071	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6E	46F	49F	C80	C00	C6F	000	000	0	0	000	
4072	4072	CE7	C90	C9E	CB8	CB0	CC0	CB3	D01	C8A	C6E	06E	49F	C80	C00	C6F	000	000	0	0	000	
4073	4073	CE7	C90	C9F	CB9	CB0	CC0	CB3	D00	C8A	C6F	433	49F	C80	C00	C6F	000	000	0	0	000	
4074	4074	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8D	C6E	02E	49F	C80	C00	C6F	000	000	0	0	000	
4075	4075	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4076	4076	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4077	4077	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4078	4078	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4079	4079	CE7	C90	C9E	CBA	CB0	CC0	CB3	D00	C8B	C6D	431	49F	C80	C00	C6F	000	000	0	0	000	
4080	4080	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4081	4081	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4082	4082	CE7	C90	C9D	CBA	CB0	CC0	CB3	D01	C8B	C6D	430	49F	C80	C00	C6F	000	000	0	0	000	
4083	4083	CE7	C90	C9D	CB9	CB0	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4084	4084	CE8	C90	C9D	CB9	CB0	CC0	CB3	D00	C8A	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
4085	4085	CE7	C91	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4086	4086	CE8	C90	C9D	CBA	CB1	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4087	4087	CE7	C90	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4088	4088	CE7	C90	C9E	CB9	CB0	CC1	CB3	D01	C8C	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4089	4089	CE7	C90	C9E	CB9	CB0	CC1	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4090	4090	CE7	C90	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4091	4091	CE8	C91	C9E	CB9	CB0	CC1	CB4	D01	C8B	C6D	06F	4A0	C80	C00	C70	000	000	0	0	000	
4092	4092	CE7	C90	C9E	CB9	CB0	CC1	CB3	D00	C8A	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4093	4093	CE7	C90	C9F	CB8	CB0	CC1	CB3	D00	C8B	C6D	031	49F	C80	C00	C6F	000	000	0	0	000	
4094	4094	CE7	C90	C9E	CB8	CB0	CC0	CB7	D00	C8A	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
4095	4095	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8A	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
4096	4096	CE7	C91	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4097	4097	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4098	4098	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4099	4099	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4100	4100	CE8	C90	C9E	CBA	CB1	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4101	4101	CE7	C90	C9E	CB8	CB1	CC0	CB3	D00	C8B	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
4102	4102	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4103	4103	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4104	4104	CE7	C91	C9E	CB8	CAF	CC0	CB3	D00	C8B	C6D	06E	49F	C80	C00	C70	000	000	0	0	000	
4105	4105	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06E	4A0	C80	C00	C6F	000	000	0	0	000	
4106	4106	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C70	000	000	0	0	000	
4107	4107	CE8	C90	C9E	CB8	CB0	CC1	CB3	D00	C8C	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4108	4108	CE7	C90	C9E	CB8	CB1	CC0	CB3	D00	C8A	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
4109	4109	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4110	4110	CE7	C91	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
4111	4111	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4112	4112	CE7	C90	C9F	CB8	CB1	CC0	CB3	D00	C8B	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
4113	4113	CE7	C91	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
4114	4114	CE8	C90	C9E	CB9	CB0	CC0	CB4	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4115	4115	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4116	4116	CE7	C91	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4117	4117	CE8	C90	C9E	CB9	CB0	CC1	CB5	D02	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4118	4118	CE7	C8F	C9D	CB8	CB0	CC0	CB3	D01	C8A	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
4119	4119	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	4A1	C80	C00	C6F	000	000	0	0	000	
4120	4120	CE8	C90	C9F	CB8	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4121	4121	CE8	C90	C9D	CB8	CB0	CC0	CB3	D00	C8D	C6E	431	4A0	C80	C00	C6F	000	000	0	0	000	
4122	4122	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4123	4123	CE8	C90	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	02F	4A1	C80	C00	C6F	000	000	0	0	000	
4124	4124	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
4125	4125	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4126	4126	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4127	4127	CE7	C91	C9E	CB8	CB1	CC0	CB3	D00	C8C	C6D	06E	49F	C80	C00	C70	000	000	0	0	000	
4128	4128	CE8	C90	C9E	CB9	CB0	CC0	CB4	D00	C8B	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4129	4129	CE8	C90	C9D	CB8	CB0	CC0	CB3	D00	C8A	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4130	4130	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4131	4131	CE9	C90	C9E	CB9	CB2	CC1	CB4	D01	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4132	4132	CE7	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4133	4133	CE8	C90	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4134	4134	CE8	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
4135	4135	CE8	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4136	4136	CE8	C90	C9E	CB9	CB0	CC2	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4137	4137	CE8	C90	C9E	CB9	CB0	CC3	CB4	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4138	4138	CE7	C90	C9F	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4139	4139	CE7	C8F	C9F	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4140	4140	CE8	C8F	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4141	4141	CE7	C92	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4142	4142	CE8	C90	C9D	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4143	4143	CE7	C90	C9D	CB8	CAF	CC0	CB2	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4144	4144	CE7	C91	C9E	CB8	CB0	CC0	CB3	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4145	4145	CE9	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	070	4A0	C80	C00	C70	000	000	0	0	000	
4146	4146	CE8	C90	C9E	CBA	CB0	CC1	CB3	D00	C8B	C6E	070	4A0	C80	C00	C6F	000	000	0	0	000	
4147	4147	CE8	C91	C9D	CB8	CB1	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4148	4148	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	070	4A0	C80	C00	C6F	000	000	0	0	000	
4149	4149	CE8	C90	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4150	4150	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4151	4151	CE8	C90	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4152	4152	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4153	4153	CE8	C90	C9F	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
4154	4154	CE7	C8F	C9D	CB8	CB1	CC0	CB2	D00	C8A	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
4155	4155	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4156	4156	CE7	C90	C9F	CB9	CB1	CC2	CB3	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4157	4157	CE7	C90	C9E	CBA	CB1	CC3	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4158	4158	CE7	C91	C9D	CB9	CB0	CC0	CB3	D00	C8C	C6D	433	49F	C80	C00	C6F	000	000	0	0	000	
4159	4159	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4160	4160	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
4161	4161	CE7	C91	C9D	CB9	CB0	CC0	CB3	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4162	4162	CE7	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4163	4163	CE7	C90	C9F	CBA	CB0	CC1	CB3	D00	C8B	C6F	06F	4A1	C80	C00	C6F	000	000	0	0	000	
4164	4164	CE7	C90	C9D	CBA	CB0	CC0	CB3	D00	C8C	C6E	06F	4A1	C80	C00	C6F	000	000	0	0	000	
4165	4165	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6F	070	4A0	C80	C00	C6F	000	000	0	0	000	
4166	4166	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	070	4A0	C80	C00	C6F	000	000	0	0	000	
4167	4167	CE8	C90	C9E	CB9	CB0	CC1	CB4	D00	C8B	C6E	070	4A0	C80	C00	C6F	000	000	0	0	000	
4168	4168	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
4169	4169	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4170	4170	CE8	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6F	06F	4A1	C80	C00	C6F	000	000	0	0	000	
4171	4171	CE7	C90	C9F	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	4A0	C90	C00	C6F	000	000	0	0	000	
4172	4172	CE7	C91	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6D	06F	4A0	C80	C00	C70	000	000	0	0	000	
4173	4173	CE8	C90	C9E	CB9	CB0	CC3	CB4	D01	C8B	C6E	031	4A0	C80	C00	C6F	000	000	0	0	000	
4174	4174	CE8	C90	C9D	CBA	CB0	CC0	CB3	D00	C8B	C6E	030	4A0	C80	C00	C6F	000	000	0	0	000	
4175	4175	CE7	C91	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
4176	4176	CE8	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6D	070	4A0	C80	C00	C6F	000	000	0	0	000	
4177	4177	CE8	C90	C9E	CB8	CB0	CC1	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
4178	4178	CE7	C91	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4179	4179	CE7	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4180	4180	CE7	C8F	C9D	CB9	CAF	CC0	CB3	CFF	C8B	C6D	06E	49F	C80	C00	C6E	000	000	0	0	000	
4181	4181	CE8	C90	C9D	CB9	CB0	CC1	CB4	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4182	4182	CE7	C90	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4183	4183	CE7	C90	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
4184	4184	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4185	4185	CE8	C90	C9F	CB9	CB0	CC1	CB4	D00	C8B	C6E	070	4A0	C80	C00	C6F	000	000	0	0	000	
4186	4186	CE8	C91	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4187	4187	CE8	C90	C9E	CB9	CB1	CC1	CB4	D00	C8B	C6E	060	4A0	C80	C00	C6F	000	000	0	0	000	
4188	4188	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4189	4189	CE7	C91	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4190	4190	CE7	C90	C9E	CB9	CB0	CC1	CB4	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4191	4191	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4192	4192	CE8	C90	C9D	CB9	CB0	CC0	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4193	4193	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6E	430	4A0	C80	C00	C6F	000	000	0	0	000	
4194	4194	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6E	030	4A0	C80	C00	C6F	000	000	0	0	000	
4195	4195	CE8	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	030	4A0	C80	C00	C6F	000	000	0	0	000	
4196	4196	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4197	4197	CE7	C90	C9D	CB8	CB0	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4198	4198	CE8	C91	C9E	CB9	CB0	CC1	CB4	D00	C8C	C6E	030	4A0	C80	C00	C70	000	000	0	0	000	
4199	4199	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4200	4200	CE7	C91	C9E	CB8	CB1	CC0	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4201	4201	CE7	C91	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	070	4A0	C80	C00	C70	000	000	0	0	000	
4202	4202	CE7	C90	C9D	CB8	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4203	4203	CE7	C91	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6D	030	4A0	C80	C00	C6F	000	000	0	0	000	
4204	4204	CE7	C90	C9E	CB8	CB0	CC0	CB7	D00	C8B	C6F	02F	49F	C80	C00	C6F	000	000	0	0	000	
4205	4205	CE7	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
4206	4206	CE7	C90	C9E	CB8	CB0	CC1	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4207	4207	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4208	4208	CE7	C91	C9E	CB9	CB0	CC0	CB4	D00	C8B	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
4209	4209	CE7	C91	C9E	CB9	CB1	CC0	CB3	D00	C8D	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4210	4210	CEF	C90	C9D	CB8	CAF	CC0	CB6	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4211	4211	CE7	C91	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
4212	4212	CE7	C91	C9E	CB9	CB0	CC2	CB4	D00	C8C	C6E	430	4A0	C80	C00	C6F	000	000	0	0	000	
4213	4213	CE7	C90	C9E	CB9	CB0	CC0	CB3	D01	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
4214	4214	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6E	06F	49F	C80	C00	C70	000	000	0	0	000	
4215	4215	CE7	C90	C9E	CB9	CB1	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4216	4216	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
4217	4217	CEB	C90	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4218	4218	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4219	4219	CE7	C90	C9D	CB8	CAF	CC0	CB7	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4220	4220	CE7	C90	C9F	CB8	CAF	CC0	CB3	D00	C8C	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4221	4221	CE7	C91	C9E	CB9	CB0	CC0	CB3	D00	C8D	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4222	4222	CE7	C91	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4223	4223	CE8	C91	C9E	CB9	CB0	CC0	CB4	D01	C8D	C6E	02F	4A0	C80	C00	C60	000	000	0	0	000	
4224	4224	CE7	C90	C9E	CB8	CAF	CC0	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4225	4225	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
4226	4226	CE7	C90	C9F	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4227	4227	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4228	4228	CE8	C90	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
4229	4229	CE8	C91	C9E	CB9	CB0	CC1	CB4	D00	C8B	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
4230	4230	CE8	C91	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4231	4231	CE8	C91	C9E	CB9	CB0	CC1	CB3	D01	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4232	4232	CE8	C91	C9E	CB8	CB0	CC1	CB4	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4233	4233	CE8	C91	C9E	CBA	CB0	CC1	CB3	D00	C8C	C6F	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4234	4234	CE7	C91	C9E	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4235	4235	CE7	C90	C9F	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4236	4236	CE7	C90	C9E	CB8	CB0	CC0	CB4	D00	C8B	C6D	070	4A0	C80	C00	C6F	000	000	0	0	000	
4237	4237	CE7	C92	C9E	CB9	CB0	CC1	CB4	D00	C8C	C6E	070	4A0	C80	C00	C70	000	000	0	0	000	
4238	4238	CE7	C91	C9E	CB9	CB0	CC1	CB4	D01	C8C	C6E	070	4A0	C80	C00	C71	000	000	0	0	000	
4239	4239	CE7	C91	C9F	CB9	CB0	CC0	CB4	D00	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4240	4240	CE7	C91	C9E	CB8	CB0	CC0	CB3	D00	C8D	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4241	4241	CE8	C91	C9E	CB8	CB0	CC0	CB5	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
4242	4242	CE7	C91	C9D	CB8	CB1	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4243	4243	CE8	C91	C9E	CBA	CB1	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
4244	4244	CE7	C90	C9E	CB8	CAF	CC0	CB3	D01	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4245	4245	CE6	C90	C9E	CB8	CB1	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4246	4246	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4247	4247	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4248	4248	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4249	4249	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4250	4250	CE7	C90	C9E	CB8	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4251	4251	CE7	C92	C9E	CBA	CB0	CC1	CB4	D00	C8D	C6D	06F	4A1	C80	C00	C70	000	000	0	0	000	
4252	4252	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
4253	4253	CE7	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4254	4254	CE7	C90	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
4255	4255	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4256	4256	CE7	C90	C9E	CB9	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
4257	4257	CE7	C90	C9E	CBA	CB0	CC0	CB3	D00	C8A	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
4258	4258	CE8	C91	C9E	CB9	CB0	CC1	CB5	D00	C8B	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
