Sample in Buffer	Sample in Window	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	counter0	pufout	mux1_out	clockcounter_out
6558	6558	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	000	
6559	6559	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	0	0	000	
6560	6560	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	0	0	000	
6561	6561	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	000	
6562	6562	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	000	
6563	6563	0	1	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	000	
6564	6564	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	000	
6565	6565	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6566	6566	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	000	
6567	6567	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	000	
6568	6568	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	000	
6569	6569	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	1	000	
6570	6570	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	000	
6571	6571	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	000	
6572	6572	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	000	
6573	6573	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	000	
6574	6574	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	000	
6575	6575	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	000	
6576	6576	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	1	000	
6577	6577	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	000	
6578	6578	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	000	
6579	6579	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	000	
6580	6580	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	000	
6581	6581	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	000	
6582	6582	0	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	1	000	
6583	6583	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	000	
6584	6584	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	000	
6585	6585	0	0	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	000	
6586	6586	0	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	000	
6587	6587	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	0	000	
6588	6588	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	000	
6589	6589	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	000	
6590	6590	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	000	
6591	6591	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	000	
6592	6592	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	000	
6593	6593	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	000	
6594	6594	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	000	
6595	6595	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	000	
6596	6596	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	000	
6597	6597	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	000	
6598	6598	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	000	
6599	6599	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	000	
6600	6600	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	000	
6601	6601	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	000	
6602	6602	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	000	
6603	6603	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	000	
6604	6604	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0	0	000	
6605	6605	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	000	
6606	6606	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	000	
6607	6607	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	000	
6608	6608	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	000	
6609	6609	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	000	
6610	6610	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	000	
6611	6611	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6612	6612	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	000	
6613	6613	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	000	
6614	6614	1	0	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	000	
6615	6615	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	000	
6616	6616	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	000	
6617	6617	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	000	
6618	6618	1	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	1	000	
6619	6619	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	000	
6620	6620	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	000	
6621	6621	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	000	
6622	6622	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	000	
6623	6623	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	000	
6624	6624	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6625	6625	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6626	6626	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6627	6627	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	000	
6628	6628	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	000	
6629	6629	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6630	6630	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1	000	
6631	6631	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6632	6632	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	000	
6633	6633	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	000	
6634	6634	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	000	
6635	6635	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	0	000	
6636	6636	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	000	
6637	6637	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	000	
6638	6638	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	000	
6639	6639	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6640	6640	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	000	
6641	6641	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	000	
6642	6642	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6643	6643	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	000	
6644	6644	0	0	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	000	
6645	6645	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	000	
6646	6646	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	000	
6647	6647	1	1	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0	000	
6648	6648	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	000	
6649	6649	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	000	
6650	6650	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6651	6651	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6652	6652	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	000	
6653	6653	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	000	
6654	6654	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	000	
6655	6655	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	000	
6656	6656	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6657	6657	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	000	
6658	6658	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1	000	
6659	6659	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	000	
6660	6660	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0	0	000	
6661	6661	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	0	0	000	
6662	6662	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	000	
6663	6663	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	000	
6664	6664	0	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	000	
6665	6665	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	000	
6666	6666	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	000	
6667	6667	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	000	
6668	6668	0	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	000	
6669	6669	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	000	
6670	6670	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	000	
6671	6671	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6672	6672	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6673	6673	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6674	6674	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	000	
6675	6675	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	000	
6676	6676	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	000	
6677	6677	0	0	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	000	
6678	6678	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	000	
6679	6679	0	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	0	000	
6680	6680	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	000	
6681	6681	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	0	000	
6682	6682	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	000	
6683	6683	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	0	000	
6684	6684	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	000	
6685	6685	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	000	
6686	6686	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	000	
6687	6687	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	000	
6688	6688	0	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	000	
6689	6689	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	000	
6690	6690	0	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	000	
6691	6691	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	000	
6692	6692	0	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	000	
6693	6693	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	000	
6694	6694	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	000	
6695	6695	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	000	
6696	6696	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	000	
6697	6697	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	000	
6698	6698	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	000	
6699	6699	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	000	
6700	6700	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6701	6701	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6702	6702	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	000	
6703	6703	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	000	
6704	6704	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	000	
6705	6705	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	000	
6706	6706	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6707	6707	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	000	
6708	6708	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	000	
6709	6709	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	000	
6710	6710	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	000	
6711	6711	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	000	
6712	6712	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	000	
6713	6713	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6714	6714	0	0	0	1	1	1	1	1	0	0	1	0	1	1	1	0	1	000	
6715	6715	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	000	
6716	6716	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6717	6717	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	000	
6718	6718	0	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6719	6719	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	0	1	000	
6720	6720	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	000	
6721	6721	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	000	
6722	6722	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6723	6723	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	000	
6724	6724	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6725	6725	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	000	
6726	6726	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	000	
6727	6727	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	000	
6728	6728	0	0	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	000	
6729	6729	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1	000	
6730	6730	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	1	1	000	
6731	6731	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	000	
6732	6732	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	000	
6733	6733	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	000	
6734	6734	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	000	
6735	6735	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	000	
6736	6736	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	000	
6737	6737	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	000	
6738	6738	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	000	
6739	6739	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	000	
6740	6740	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	000	
6741	6741	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	000	
6742	6742	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	000	
6743	6743	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	000	
6744	6744	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	000	
6745	6745	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	000	
6746	6746	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	000	
6747	6747	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	000	
6748	6748	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	000	
6749	6749	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	000	
6750	6750	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	000	
6751	6751	0	0	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	000	
6752	6752	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	000	
6753	6753	0	1	1	0	1	0	0	0	1	0	1	0	1	1	1	0	1	000	
6754	6754	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	000	
6755	6755	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	000	
6756	6756	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	000	
6757	6757	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	000	
6758	6758	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	000	
6759	6759	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0	0	0	000	
6760	6760	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	000	
6761	6761	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	000	
6762	6762	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	000	
6763	6763	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	000	
6764	6764	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	000	
6765	6765	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	000	
6766	6766	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	000	
6767	6767	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	000	
6768	6768	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0	000	
6769	6769	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	000	
6770	6770	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	000	
6771	6771	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	000	
6772	6772	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	000	
6773	6773	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	000	
6774	6774	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	000	
6775	6775	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	000	
6776	6776	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	000	
6777	6777	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	000	
6778	6778	0	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	000	
6779	6779	0	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	000	
6780	6780	0	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	1	000	
6781	6781	0	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	1	000	
6782	6782	0	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	000	
6783	6783	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	000	
6784	6784	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	000	
6785	6785	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	000	
6786	6786	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	000	
6787	6787	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	000	
6788	6788	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	000	
6789	6789	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	000	
6790	6790	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	000	
6791	6791	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	000	
6792	6792	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
6793	6793	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	000	
6794	6794	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	000	
6795	6795	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	000	
6796	6796	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	000	
6797	6797	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	000	
6798	6798	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	000	
6799	6799	0	0	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0	000	
6800	6800	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	000	
6801	6801	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	000	
6802	6802	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	0	000	
6803	6803	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	000	
6804	6804	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	000	
6805	6805	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	000	
6806	6806	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	0	1	000	
6807	6807	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	000	
6808	6808	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	000	
6809	6809	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	000	
6810	6810	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	000	
6811	6811	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	000	
6812	6812	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	000	
6813	6813	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	1	1	000	
6814	6814	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	000	
6815	6815	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	000	
6816	6816	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	0	1	000	
6817	6817	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	0	0	000	
6818	6818	0	0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	1	000	
6819	6819	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	000	
6820	6820	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	000	
6821	6821	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	000	
6822	6822	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	000	
6823	6823	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	000	
6824	6824	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	000	
6825	6825	1	1	1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	000	
6826	6826	0	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	1	000	
6827	6827	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	000	
6828	6828	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	1	000	
6829	6829	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	1	000	
6830	6830	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	000	
6831	6831	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	000	
6832	6832	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1	1	1	000	
6833	6833	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	000	
6834	6834	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	000	
6835	6835	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	000	
6836	6836	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	000	
6837	6837	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	1	000	
6838	6838	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	000	
6839	6839	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	000	
6840	6840	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	000	
6841	6841	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	1	000	
6842	6842	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	000	
6843	6843	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	000	
6844	6844	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	000	
6845	6845	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	000	
6846	6846	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	000	
6847	6847	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	000	
6848	6848	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	000	
6849	6849	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	000	
6850	6850	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	000	
6851	6851	0	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	000	
6852	6852	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	000	
6853	6853	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	000	
6854	6854	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	000	
6855	6855	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	000	
6856	6856	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	000	
6857	6857	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	000	
6858	6858	0	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	000	
6859	6859	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	000	
6860	6860	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	000	
6861	6861	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	000	
6862	6862	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	000	
6863	6863	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	000	
6864	6864	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	000	
6865	6865	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	000	
6866	6866	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	000	
6867	6867	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	000	
6868	6868	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	000	
6869	6869	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	000	
6870	6870	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	000	
6871	6871	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	000	
6872	6872	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	000	
6873	6873	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	000	
6874	6874	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	000	
6875	6875	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	000	
6876	6876	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	000	
6877	6877	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	000	
6878	6878	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	000	
6879	6879	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	000	
6880	6880	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	1	000	
